transaction_id,user_id,amount,transaction_type,device_type,location,time_of_transaction,failed_attempts,is_night,new_device,transaction_velocity,fraud_flag
107174,2121,12629.6,P2P,Web,Bangalore,2026-04-22 03:56:08.487819,3,1,0,7.52,0
107175,4791,28830.02,Bill,iOS,Chennai,2026-02-14 21:36:08.487821,3,1,0,17.23,0
107176,2288,48192.5,Recharge,Web,Mumbai,2026-04-12 01:54:08.487824,3,1,1,16.03,0
107177,4871,10011.34,Bill,Android,Delhi,2026-03-09 17:38:08.487826,2,0,1,7.31,0
107178,2806,4771.67,Merchant,Android,Mumbai,2026-04-20 14:52:08.487829,3,0,0,17.43,0
107179,3187,5978.84,Merchant,Android,Hyderabad,2026-03-21 10:03:08.487831,1,0,0,18.36,0
107180,2504,39157.1,Merchant,Web,Mumbai,2026-03-01 08:59:08.487833,1,1,1,11.5,0
107181,4308,17511.74,P2P,Android,Mumbai,2026-03-16 03:11:08.487836,3,0,1,4.03,0
107182,4021,11226.1,P2P,iOS,Mumbai,2026-03-02 17:25:08.487838,1,1,1,15.64,0
107183,2016,17648.68,Bill,Android,Chennai,2026-04-23 02:56:08.487841,2,1,1,7.07,0
107184,1952,32270.09,Bill,Web,Delhi,2026-03-16 17:22:08.487843,0,0,0,11.02,0
107185,3951,27343.89,P2P,iOS,Mumbai,2026-03-21 14:42:08.487845,3,0,0,1.87,0
107186,1071,37182.03,Recharge,Android,Mumbai,2026-04-11 08:13:08.487848,1,0,1,10.5,0
107187,2690,16960.32,Bill,iOS,Chennai,2026-03-02 09:11:08.487850,1,0,0,8.23,0
107188,4261,22606.91,Bill,Android,Bangalore,2026-03-01 11:59:08.487852,2,0,0,14.04,0
107189,2291,5107.4,Merchant,Web,Mumbai,2026-03-19 18:43:08.487854,2,1,1,1.77,0
107190,2344,3662.2,Bill,iOS,Mumbai,2026-03-25 01:23:08.487857,0,1,0,12.87,0
107191,3154,23118.14,Bill,Android,Bangalore,2026-03-05 13:48:08.487859,4,1,1,15.67,1
107192,4303,15086.81,Recharge,Android,Mumbai,2026-04-10 18:55:08.487862,4,0,0,1.24,0
107193,4113,30643.9,Bill,iOS,Mumbai,2026-03-12 12:08:08.487864,4,1,1,15.25,0
107194,4773,2159.68,Recharge,iOS,Mumbai,2026-04-21 05:56:08.487866,0,0,1,3.47,0
107195,1882,6097.1,Merchant,iOS,Delhi,2026-04-01 22:50:08.487869,3,1,0,14.26,0
107196,1138,43260.89,P2P,iOS,Hyderabad,2026-04-13 03:55:08.487871,4,0,1,9.65,0
107197,3662,28319.92,Merchant,Android,Delhi,2026-03-08 20:56:08.487873,4,1,1,11.49,0
107198,4754,35605.61,Recharge,Android,Bangalore,2026-02-23 20:01:08.487875,1,1,1,7.41,0
107199,3910,42100.19,Recharge,Android,Delhi,2026-02-28 23:51:08.487878,1,1,1,5.66,0
107200,3320,23197.08,Bill,Web,Delhi,2026-04-03 03:26:08.487880,3,1,0,2.35,0
107201,2504,38055.41,Bill,iOS,Chennai,2026-02-24 16:55:08.487882,2,0,1,17.43,0
107202,3463,26234.03,P2P,Android,Bangalore,2026-03-24 06:57:08.487885,0,1,0,12.6,0
107203,3553,11145.21,Recharge,iOS,Bangalore,2026-03-16 06:01:08.487887,4,1,0,19.67,0
107204,1732,16889.43,Recharge,iOS,Bangalore,2026-03-20 20:19:08.487890,0,1,0,17.16,0
107205,2748,24522.62,Merchant,Android,Delhi,2026-03-13 01:28:08.487892,1,1,1,17.52,0
107206,4924,15851.11,P2P,iOS,Bangalore,2026-04-18 11:11:08.487894,0,1,0,12.36,0
107207,1423,16783.03,Merchant,iOS,Chennai,2026-03-21 14:26:08.487897,1,0,1,2.54,0
107208,4478,16876.27,Bill,iOS,Mumbai,2026-02-26 04:10:08.487899,0,1,1,18.35,0
107209,2591,6150.77,Bill,iOS,Delhi,2026-02-22 22:28:08.487902,1,1,1,3.24,0
107210,1389,4241.28,Merchant,iOS,Mumbai,2026-04-22 09:52:08.487904,0,1,0,10.83,0
107211,1341,2334.34,Bill,Android,Mumbai,2026-03-27 08:46:08.487906,4,0,1,17.28,0
107212,1945,5556.7,Merchant,Android,Delhi,2026-04-02 12:33:08.487908,4,1,0,9.98,0
107213,1613,17191.92,Recharge,iOS,Delhi,2026-03-15 04:09:08.487911,3,0,1,4.15,0
107214,1492,29697.65,Recharge,iOS,Bangalore,2026-03-07 16:23:08.487913,0,1,1,8.09,0
107215,1191,9415.46,Bill,iOS,Chennai,2026-02-20 23:08:08.487915,2,0,0,19.78,0
107216,1498,44401.56,P2P,Web,Delhi,2026-03-13 04:02:08.487918,3,0,1,20.0,0
107217,1821,40421.04,Recharge,iOS,Mumbai,2026-04-09 16:46:08.487920,0,0,1,14.51,0
107218,2735,26031.15,Bill,Web,Delhi,2026-03-18 10:31:08.487922,2,0,0,17.87,1
107219,2256,36213.25,P2P,Web,Chennai,2026-03-12 17:35:08.487925,4,0,0,1.84,0
107220,2968,18322.76,Bill,Web,Hyderabad,2026-04-19 06:38:08.487927,4,0,0,6.24,0
107221,1226,1848.52,Merchant,Android,Mumbai,2026-03-23 01:31:08.487929,4,1,0,8.01,1
107222,2394,45217.6,Bill,Web,Hyderabad,2026-03-12 20:13:08.487932,2,1,0,1.23,0
107223,3186,6398.4,Merchant,iOS,Hyderabad,2026-03-05 12:20:08.487934,1,0,1,8.16,0
107224,3903,47397.39,Recharge,iOS,Chennai,2026-04-01 02:11:08.487936,0,0,1,2.77,0
107225,1816,28598.41,Recharge,Android,Delhi,2026-02-20 16:46:08.487939,3,1,0,10.83,0
107226,4220,15285.1,Bill,Android,Hyderabad,2026-04-22 05:01:08.487941,3,0,0,1.08,0
107227,4186,24781.28,P2P,iOS,Bangalore,2026-03-01 13:42:08.487943,4,1,1,6.14,0
107228,2473,25086.47,Bill,Android,Delhi,2026-03-06 21:28:08.487945,1,0,0,17.46,0
107229,2086,1174.12,Bill,Android,Mumbai,2026-03-19 08:00:08.487948,0,1,1,5.05,0
107230,1103,17779.44,Recharge,Web,Delhi,2026-02-25 14:55:08.487950,0,0,0,2.23,0
107231,2874,36995.89,Recharge,Web,Chennai,2026-04-22 19:33:08.487952,3,0,1,5.74,0
107232,1870,25508.36,Bill,Android,Chennai,2026-04-17 23:50:08.487955,3,1,1,16.72,0
107233,1667,12219.06,Recharge,iOS,Mumbai,2026-02-28 17:55:08.487957,3,1,0,12.16,0
107234,3042,16762.14,Merchant,Web,Mumbai,2026-02-28 14:46:08.487959,0,0,0,12.14,0
107235,1272,43154.09,Bill,iOS,Mumbai,2026-03-21 10:48:08.487962,3,1,1,1.01,0
107236,2029,26282.23,Recharge,Android,Chennai,2026-02-19 11:00:08.487964,0,0,1,9.97,0
107237,4218,26422.32,Bill,iOS,Delhi,2026-03-05 18:12:08.487966,4,0,0,6.05,0
107238,3231,48073.76,Recharge,iOS,Hyderabad,2026-04-02 03:05:08.487969,1,0,0,7.39,0
107239,2051,16050.86,Merchant,iOS,Hyderabad,2026-04-17 18:08:08.487971,3,0,1,12.38,0
107240,2573,23982.26,Merchant,iOS,Bangalore,2026-02-21 22:06:08.487974,0,1,1,17.61,0
107241,4190,40587.56,Bill,Android,Chennai,2026-02-23 13:48:08.487976,4,0,1,4.45,0
107242,1292,37948.02,Merchant,Android,Mumbai,2026-03-09 01:11:08.487979,2,0,0,15.6,1
107243,4442,13297.31,Merchant,Web,Delhi,2026-04-04 08:49:08.487981,4,1,0,1.93,1
107244,4315,7563.04,Recharge,Web,Chennai,2026-04-15 09:44:08.487983,1,1,0,7.21,0
107245,4651,35038.22,Bill,Web,Bangalore,2026-03-21 16:22:08.487986,4,0,0,5.16,0
107246,4797,12890.23,Recharge,Web,Hyderabad,2026-03-18 16:23:08.487988,3,0,0,18.4,0
107247,4289,46134.56,Recharge,iOS,Delhi,2026-04-21 07:28:08.487990,3,0,1,4.38,0
107248,3224,6471.09,P2P,Web,Hyderabad,2026-03-13 02:23:08.487993,2,0,1,11.99,0
107249,4370,15922.58,Merchant,Web,Delhi,2026-03-06 13:20:08.487995,0,1,0,4.13,0
107250,4747,2748.81,Recharge,iOS,Mumbai,2026-02-13 06:32:08.487998,4,0,1,10.0,0
107251,3105,35168.23,Recharge,Android,Delhi,2026-04-10 19:43:08.488000,2,1,1,8.85,0
107252,2292,44564.22,Recharge,Web,Mumbai,2026-03-17 00:33:08.488002,3,0,1,1.79,0
107253,1307,31797.37,Merchant,Android,Chennai,2026-02-17 06:09:08.488005,0,1,1,16.69,0
107254,4641,46888.27,Merchant,Web,Hyderabad,2026-02-27 04:51:08.488007,0,1,1,15.82,0
107255,4359,6433.91,Merchant,Android,Delhi,2026-03-28 05:44:08.488009,1,0,0,6.28,0
107256,1976,4395.82,Bill,Web,Delhi,2026-03-17 23:05:08.488011,3,1,1,12.67,0
107257,4176,41922.25,Recharge,Android,Bangalore,2026-03-29 08:25:08.488014,0,1,0,7.89,0
107258,2251,42777.0,Merchant,Android,Hyderabad,2026-03-31 02:28:08.488016,1,1,0,15.62,0
107259,2270,41553.67,Recharge,Web,Chennai,2026-04-06 03:45:08.488018,1,1,1,14.16,0
107260,3747,39950.26,Bill,Android,Mumbai,2026-02-26 04:57:08.488021,3,0,1,2.72,0
107261,2517,18117.8,P2P,Web,Chennai,2026-04-05 18:26:08.488023,0,1,1,17.04,0
107262,3130,10880.93,Bill,Web,Bangalore,2026-02-15 15:47:08.488025,0,0,1,4.41,0
107263,2209,46440.91,Merchant,iOS,Chennai,2026-03-04 09:42:08.488027,4,1,0,4.31,0
107264,3299,15356.94,Merchant,Web,Mumbai,2026-02-16 04:17:08.488030,0,0,1,14.94,0
107265,2378,19926.4,Bill,Web,Hyderabad,2026-04-08 00:45:08.488032,1,0,0,4.48,0
107266,2773,34980.95,Recharge,Web,Bangalore,2026-04-19 00:57:08.488034,2,1,0,3.33,0
107267,4943,14674.87,Merchant,Web,Delhi,2026-04-07 04:10:08.488037,3,0,1,7.38,0
107268,2719,40958.32,Merchant,iOS,Delhi,2026-02-20 21:01:08.488039,2,1,0,16.94,0
107269,3042,3511.03,Bill,iOS,Hyderabad,2026-04-03 16:05:08.488042,0,0,0,4.36,0
107270,1795,39561.22,Recharge,iOS,Chennai,2026-03-05 17:09:08.488045,1,1,0,7.44,0
107271,1896,30096.55,Bill,iOS,Delhi,2026-04-18 12:11:08.488048,2,1,1,6.44,0
107272,2961,28653.95,Bill,Android,Bangalore,2026-02-24 06:44:08.488050,3,0,0,7.77,0
107273,1209,22924.27,Recharge,Web,Mumbai,2026-03-01 05:19:08.488053,4,0,1,14.57,0
107274,3863,13859.51,Recharge,iOS,Chennai,2026-03-24 03:04:08.488055,2,1,0,8.7,0
107275,4879,23208.87,P2P,Web,Mumbai,2026-03-22 12:27:08.488057,4,1,0,15.43,0
107276,3656,22506.93,Bill,iOS,Chennai,2026-03-26 22:50:08.488059,0,1,1,13.17,0
107277,3494,29191.87,Recharge,Web,Bangalore,2026-02-18 07:36:08.488062,0,1,0,7.86,0
107278,3507,14085.9,Merchant,Android,Mumbai,2026-02-27 19:34:08.488064,3,0,1,9.21,0
107279,1967,3889.0,P2P,iOS,Bangalore,2026-04-03 13:11:08.488066,4,0,0,14.37,0
107280,1471,7263.02,Bill,Android,Mumbai,2026-02-23 15:36:08.488069,4,0,0,11.16,0
107281,4791,34961.88,Recharge,Android,Chennai,2026-03-16 20:47:08.488071,3,0,1,17.5,0
107282,3417,1134.39,P2P,Web,Bangalore,2026-03-07 23:57:08.488073,2,1,0,18.73,0
107283,3947,42823.59,P2P,iOS,Chennai,2026-02-16 06:41:08.488076,3,1,1,14.64,0
107284,4563,34722.92,Merchant,Android,Chennai,2026-04-11 19:38:08.488090,0,0,0,19.79,1
107285,1922,38406.65,P2P,Web,Mumbai,2026-03-02 12:01:08.488092,4,1,1,12.33,0
107286,1136,41800.86,Bill,Web,Mumbai,2026-03-07 17:24:08.488095,1,1,0,1.76,0
107287,1366,6144.3,Recharge,Web,Bangalore,2026-03-31 14:18:08.488097,1,0,1,10.59,0
107288,3959,41124.33,P2P,Android,Delhi,2026-03-17 17:14:08.488099,0,0,1,5.37,0
107289,1183,25237.08,P2P,Web,Hyderabad,2026-03-14 21:25:08.488102,4,0,1,7.34,0
107290,4659,44277.34,Bill,Web,Mumbai,2026-02-17 18:32:08.488104,4,0,0,10.31,1
107291,4358,44330.46,Merchant,Web,Chennai,2026-04-10 03:52:08.488106,3,0,1,6.61,0
107292,3519,1218.66,Merchant,Android,Hyderabad,2026-03-19 23:25:08.488109,2,0,0,6.88,0
107293,2398,19149.43,Recharge,Web,Bangalore,2026-03-05 20:29:08.488111,3,0,1,8.64,0
107294,3701,26324.68,Bill,Android,Hyderabad,2026-03-02 07:44:08.488113,1,1,1,6.44,0
107295,3796,33921.22,Merchant,Web,Hyderabad,2026-03-08 05:38:08.488115,4,1,1,4.22,0
107296,1536,14316.45,Recharge,Android,Delhi,2026-03-22 08:45:08.488119,2,1,0,15.55,1
107297,4582,12614.59,Recharge,Android,Delhi,2026-03-03 03:44:08.488121,3,0,1,8.51,0
107298,3849,19069.47,Merchant,iOS,Hyderabad,2026-03-16 21:11:08.488123,2,0,0,16.8,0
107299,2602,25051.93,Bill,iOS,Delhi,2026-02-23 23:03:08.488126,1,0,1,17.77,0
107300,2273,47557.8,P2P,iOS,Delhi,2026-03-05 15:41:08.488128,2,1,1,15.27,0
107301,3967,38107.8,Merchant,Android,Hyderabad,2026-04-21 13:52:08.488131,4,0,1,8.54,0
107302,3557,21471.77,P2P,Web,Mumbai,2026-03-13 08:24:08.488133,2,1,0,14.71,0
107303,3677,2727.77,P2P,Web,Delhi,2026-02-24 05:00:08.488135,2,0,1,3.95,0
107304,4049,8434.34,Bill,Android,Hyderabad,2026-03-20 10:19:08.488138,3,1,0,13.56,0
107305,2096,22801.66,Bill,Web,Mumbai,2026-03-13 08:28:08.488140,2,1,1,8.71,1
107306,2305,40693.16,Recharge,Android,Delhi,2026-04-01 03:33:08.488142,2,0,0,13.46,0
107307,1915,19040.97,Bill,Web,Hyderabad,2026-03-25 10:40:08.488145,1,0,0,15.34,0
107308,4431,26929.45,Recharge,Android,Delhi,2026-03-07 10:39:08.488147,2,1,1,11.69,1
107309,4081,44591.33,Merchant,iOS,Mumbai,2026-03-20 07:54:08.488149,3,1,1,13.21,0
107310,4282,45690.68,P2P,iOS,Hyderabad,2026-02-19 06:13:08.488152,3,0,0,5.06,0
107311,4906,10796.59,Bill,Web,Mumbai,2026-04-20 09:24:08.488155,4,0,0,12.26,0
107312,1151,2189.31,Merchant,Web,Chennai,2026-02-19 09:37:08.488157,1,0,0,9.75,0
107313,2028,15277.47,Recharge,Web,Bangalore,2026-04-12 14:26:08.488160,0,0,1,9.13,0
107314,2218,34793.16,Bill,Web,Chennai,2026-03-30 23:23:08.488162,4,1,0,8.8,0
107315,2977,47556.1,P2P,iOS,Delhi,2026-03-17 23:33:08.488164,2,0,1,6.91,0
107316,4354,3860.83,Merchant,iOS,Mumbai,2026-04-03 23:03:08.488167,1,1,1,6.8,0
107317,3511,1433.91,Bill,Android,Hyderabad,2026-02-22 08:38:08.488169,4,0,0,14.29,0
107318,4184,44208.52,Bill,Web,Mumbai,2026-03-27 08:38:08.488171,3,1,0,11.6,0
107319,1270,37409.78,Merchant,iOS,Delhi,2026-04-08 18:16:08.488174,1,0,0,1.57,1
107320,2186,49612.51,Recharge,Android,Hyderabad,2026-03-27 22:18:08.488176,1,1,0,1.92,0
107321,1459,19845.68,Recharge,Android,Chennai,2026-03-14 04:35:08.488178,2,0,0,11.83,0
107322,1104,20808.38,Bill,Android,Mumbai,2026-02-16 08:52:08.488181,1,0,0,17.08,0
107323,4764,8623.87,Recharge,iOS,Bangalore,2026-02-28 23:04:08.488183,1,0,0,1.84,1
107324,4627,5801.2,Recharge,Android,Delhi,2026-02-24 19:05:08.488185,0,0,1,10.64,0
107325,4353,28940.11,Merchant,Web,Delhi,2026-03-31 15:40:08.488188,2,1,0,17.17,0
107326,2710,18220.61,Recharge,Android,Mumbai,2026-02-19 18:02:08.488191,1,0,0,1.08,0
107327,3209,4025.02,Recharge,Android,Chennai,2026-03-05 10:57:08.488193,1,0,0,6.24,1
107328,3398,44350.48,Merchant,iOS,Chennai,2026-03-17 14:48:08.488196,0,0,1,18.48,0
107329,1433,9925.84,Bill,Android,Bangalore,2026-03-22 17:35:08.488198,0,0,1,2.55,0
107330,3899,37431.73,Bill,iOS,Bangalore,2026-03-28 18:58:08.488200,3,1,0,12.53,0
107331,1139,14118.61,Merchant,iOS,Mumbai,2026-02-15 11:18:08.488203,2,0,1,10.64,0
107332,2494,40647.11,P2P,Web,Hyderabad,2026-03-11 01:14:08.488205,0,1,0,3.88,0
107333,4203,5928.66,Merchant,Android,Chennai,2026-03-10 15:45:08.488208,1,0,0,1.81,0
107334,1086,37806.02,P2P,Web,Hyderabad,2026-02-26 02:45:08.488210,0,0,0,10.55,0
107335,2711,4914.96,Recharge,Web,Hyderabad,2026-02-21 20:53:08.488213,4,1,1,14.97,0
107336,3230,22351.32,Bill,Android,Mumbai,2026-04-11 09:53:08.488215,3,0,1,4.37,0
107337,3415,36702.88,P2P,Android,Bangalore,2026-03-05 02:18:08.488217,3,0,1,14.14,0
107338,1128,8669.19,P2P,iOS,Hyderabad,2026-03-31 08:22:08.488219,2,0,1,11.38,1
107339,2269,14290.39,Recharge,Android,Mumbai,2026-04-21 06:08:08.488223,3,0,1,7.8,0
107340,4672,43239.7,Bill,iOS,Bangalore,2026-03-14 10:53:08.488225,2,0,1,13.62,0
107341,2601,44257.11,Recharge,Web,Hyderabad,2026-03-23 11:06:08.488228,4,1,0,4.65,0
107342,1669,2256.32,Bill,Web,Hyderabad,2026-04-09 22:15:08.488230,1,0,1,9.68,0
107343,4970,8412.85,Bill,iOS,Bangalore,2026-03-15 03:26:08.488233,4,0,0,11.44,0
107344,4449,5882.42,Recharge,Android,Bangalore,2026-03-31 08:48:08.488235,2,0,1,9.72,0
107345,1148,8992.86,P2P,Android,Delhi,2026-02-27 02:27:08.488237,2,1,0,8.55,0
107346,1984,48509.68,Merchant,iOS,Delhi,2026-02-27 11:59:08.488240,2,1,0,15.08,0
107347,1851,27587.25,Bill,Web,Mumbai,2026-04-14 17:45:08.488242,1,1,1,13.47,1
107348,2456,23410.94,Bill,iOS,Mumbai,2026-03-25 20:08:08.488244,2,0,0,13.15,0
107349,1627,49223.52,Merchant,Android,Chennai,2026-03-31 02:45:08.488247,4,0,1,17.94,0
107350,4797,27852.24,Merchant,Android,Delhi,2026-02-17 15:30:08.488249,1,0,0,19.88,0
107351,2492,33059.29,Recharge,iOS,Bangalore,2026-03-14 00:19:08.488251,4,0,0,11.78,1
107352,3493,16645.2,Bill,Android,Delhi,2026-04-13 00:26:08.488254,1,0,1,7.62,0
107353,3044,19111.92,Recharge,Web,Mumbai,2026-04-21 04:50:08.488256,2,1,0,15.8,0
107354,4552,29724.53,Merchant,iOS,Mumbai,2026-02-25 03:06:08.488259,1,0,0,3.7,0
107355,1883,3498.59,Recharge,Web,Mumbai,2026-04-11 15:41:08.488262,0,1,0,10.75,0
107356,3341,12801.59,Bill,Web,Bangalore,2026-03-09 22:24:08.488264,4,1,1,10.97,0
107357,2788,9848.62,P2P,iOS,Hyderabad,2026-04-19 15:47:08.488267,0,1,0,19.69,0
107358,4214,804.51,P2P,iOS,Mumbai,2026-04-04 11:00:08.488269,0,0,0,19.83,0
107359,1249,26849.69,Bill,Android,Delhi,2026-03-11 10:31:08.488272,2,0,1,16.19,0
107360,3925,28057.03,Recharge,Android,Hyderabad,2026-02-28 22:45:08.488274,2,1,0,9.99,0
107361,1947,19203.12,Merchant,iOS,Delhi,2026-03-16 18:45:08.488276,0,1,0,11.4,0
107362,1974,13443.69,Merchant,iOS,Mumbai,2026-03-26 23:55:08.488279,1,1,1,7.08,0
107363,2325,32606.47,P2P,Android,Bangalore,2026-03-11 14:19:08.488281,2,1,0,16.77,0
107364,4096,6741.61,Recharge,Android,Hyderabad,2026-02-28 00:17:08.488284,4,1,0,15.18,0
107365,3836,25935.57,Merchant,Android,Hyderabad,2026-04-12 05:21:08.488286,0,0,1,15.66,0
107366,1983,38406.02,Merchant,iOS,Mumbai,2026-04-12 07:12:08.488288,4,1,1,3.63,0
107367,1888,8223.26,Bill,iOS,Mumbai,2026-04-05 03:31:08.488291,4,1,1,8.57,1
107368,3937,37665.44,Recharge,Android,Mumbai,2026-03-14 15:31:08.488294,4,0,0,11.21,0
107369,4972,38042.12,Recharge,Web,Chennai,2026-03-03 15:31:08.488297,0,1,0,3.37,0
107370,3117,3005.73,Merchant,Web,Bangalore,2026-03-05 15:54:08.488299,3,1,0,8.0,0
107371,3672,949.03,Recharge,Android,Bangalore,2026-03-11 17:19:08.488301,2,1,0,2.66,0
107372,1874,48697.03,Recharge,iOS,Mumbai,2026-04-10 16:40:08.488303,4,1,0,19.22,0
107373,4183,9677.2,Recharge,iOS,Chennai,2026-03-25 22:22:08.488306,0,0,0,15.27,0
107374,4435,41108.74,Bill,Web,Mumbai,2026-03-01 00:05:08.488309,3,0,0,12.79,0
107375,2326,28096.91,Merchant,Android,Mumbai,2026-02-16 17:59:08.488311,0,1,0,4.89,0
107376,1470,13230.96,P2P,Web,Bangalore,2026-03-29 12:01:08.488314,2,1,0,7.35,0
107377,2987,6507.22,Recharge,Web,Chennai,2026-02-14 17:54:08.488317,0,1,0,3.75,0
107378,1090,24838.9,Merchant,Android,Bangalore,2026-03-07 05:44:08.488320,1,1,1,11.19,0
107379,1529,20373.67,P2P,Web,Mumbai,2026-03-27 23:02:08.488323,1,0,0,16.59,0
107380,1660,34947.32,Bill,iOS,Delhi,2026-03-29 17:00:08.488325,4,0,1,1.36,0
107381,1738,45209.39,Merchant,Web,Hyderabad,2026-02-16 22:34:08.488328,0,0,0,2.96,0
107382,3773,40264.35,Bill,Android,Mumbai,2026-03-28 23:03:08.488332,0,1,1,5.36,0
107383,1871,13729.86,Merchant,iOS,Chennai,2026-03-13 12:50:08.488335,4,0,1,14.57,0
107384,2686,43947.87,Bill,iOS,Delhi,2026-04-02 09:48:08.488337,4,1,1,17.99,0
107385,1191,41671.23,Merchant,Web,Chennai,2026-03-25 13:42:08.488341,3,1,0,15.31,1
107386,2986,46457.52,Bill,iOS,Mumbai,2026-03-29 23:15:08.488343,0,0,0,10.97,0
107387,4623,22938.45,P2P,Android,Mumbai,2026-04-14 19:59:08.488346,2,1,1,3.0,0
107388,4313,38431.07,Merchant,Web,Hyderabad,2026-03-29 02:22:08.488348,2,0,0,15.34,0
107389,3185,29586.99,P2P,iOS,Chennai,2026-03-28 23:06:08.488351,2,0,1,3.01,0
107390,1344,15532.03,Recharge,Android,Delhi,2026-03-18 10:11:08.488353,4,1,0,7.61,0
107391,4251,49721.61,P2P,Web,Hyderabad,2026-03-11 19:51:08.488356,4,0,1,6.85,0
107392,2008,1924.99,Merchant,Android,Chennai,2026-02-23 16:10:08.488358,4,1,1,7.83,1
107393,4783,8122.01,P2P,iOS,Mumbai,2026-02-16 04:02:08.488361,2,1,1,7.26,0
107394,3550,44628.19,Merchant,Web,Hyderabad,2026-03-29 15:58:08.488363,3,0,1,15.61,0
107395,1202,3037.54,Bill,Web,Mumbai,2026-02-23 05:14:08.488365,1,0,1,4.26,0
107396,1572,44342.17,Recharge,iOS,Bangalore,2026-04-22 14:07:08.488367,0,0,0,17.07,0
107397,1191,35763.92,P2P,Android,Bangalore,2026-03-02 11:39:08.488371,1,0,0,17.31,0
107398,3052,1843.83,Recharge,iOS,Hyderabad,2026-04-14 14:23:08.488373,0,0,1,10.33,0
107399,2913,21471.71,P2P,Web,Hyderabad,2026-02-28 01:09:08.488376,4,1,0,3.02,0
107400,4308,37726.03,Merchant,Web,Chennai,2026-03-26 17:28:08.488378,2,1,0,11.93,0
107401,2716,29159.18,P2P,iOS,Delhi,2026-04-08 04:36:08.488380,1,0,1,16.6,0
107402,1310,46794.21,Recharge,Android,Delhi,2026-03-25 18:51:08.488383,4,0,0,6.5,0
107403,3596,43383.53,P2P,iOS,Bangalore,2026-02-27 13:03:08.488385,0,0,0,16.92,1
107404,3103,16639.06,Recharge,Android,Bangalore,2026-02-24 11:56:08.488388,1,1,1,13.86,1
107405,1442,4240.51,Recharge,Android,Bangalore,2026-04-01 10:15:08.488390,1,1,0,19.76,0
107406,2260,47213.41,Merchant,Web,Mumbai,2026-04-04 00:11:08.488392,1,1,1,16.67,0
107407,1869,25869.17,Bill,Android,Delhi,2026-02-14 03:35:08.488395,1,0,1,4.83,0
107408,4932,3729.14,Bill,Web,Hyderabad,2026-04-01 09:05:08.488397,1,1,0,9.53,0
107409,4268,40830.61,P2P,Android,Bangalore,2026-04-23 10:02:08.488399,4,0,1,2.97,0
107410,1584,43426.64,Recharge,Android,Chennai,2026-04-22 00:57:08.488401,0,0,0,2.32,0
107411,2594,31974.84,Merchant,Web,Hyderabad,2026-04-04 22:51:08.488404,0,0,1,14.42,0
107412,3799,22380.97,Bill,Android,Hyderabad,2026-04-14 02:00:08.488406,3,1,1,18.35,0
107413,2537,33112.03,Merchant,iOS,Hyderabad,2026-03-17 12:43:08.488408,2,1,1,19.5,1
107414,4520,35337.12,Merchant,Android,Delhi,2026-02-15 08:35:08.488410,1,0,1,6.14,0
107415,1359,44652.57,Recharge,Web,Bangalore,2026-03-20 04:32:08.488413,0,0,0,4.83,1
107416,2723,47793.53,P2P,Web,Chennai,2026-04-01 20:29:08.488415,2,0,0,11.64,0
107417,3866,25720.9,Recharge,iOS,Mumbai,2026-02-22 03:04:08.488417,2,1,0,4.82,0
107418,3077,39926.74,Bill,Android,Chennai,2026-04-08 10:38:08.488420,4,1,0,6.62,0
107419,2802,48225.83,Bill,iOS,Chennai,2026-02-16 21:04:08.488422,1,0,0,16.91,0
107420,3011,7570.65,Merchant,Android,Chennai,2026-04-11 13:14:08.488424,3,0,0,16.4,1
107421,3155,923.22,Recharge,iOS,Mumbai,2026-04-20 00:15:08.488427,2,0,1,18.01,0
107422,1843,43449.5,Recharge,Web,Chennai,2026-02-20 06:00:08.488429,4,0,0,10.16,0
107423,2625,9771.71,Merchant,Web,Chennai,2026-02-26 04:10:08.488431,1,1,0,11.72,1
107424,3764,2133.51,P2P,iOS,Bangalore,2026-04-03 09:05:08.488433,0,1,0,15.64,0
107425,1890,8013.21,Merchant,Android,Bangalore,2026-03-25 13:29:08.488436,3,1,0,5.55,0
107426,2991,19211.9,Merchant,Android,Bangalore,2026-04-08 16:11:08.488438,1,0,0,16.64,0
107427,2982,10971.09,Bill,Web,Hyderabad,2026-04-02 23:37:08.488440,4,1,0,1.33,0
107428,1959,15269.63,Recharge,Android,Chennai,2026-03-26 14:39:08.488443,4,1,0,16.16,0
107429,2468,48764.95,Bill,iOS,Delhi,2026-02-14 12:48:08.488445,4,1,0,15.74,0
107430,3940,35223.23,Merchant,iOS,Delhi,2026-02-28 18:54:08.488447,4,0,1,6.73,0
107431,2461,35612.46,Recharge,Android,Delhi,2026-03-04 03:01:08.488450,4,1,0,14.83,0
107432,1731,4743.32,Merchant,Web,Mumbai,2026-02-19 04:51:08.488452,3,1,1,5.07,0
107433,4961,36607.6,Merchant,Web,Bangalore,2026-03-15 04:09:08.488454,2,0,0,11.95,0
107434,1605,36969.82,P2P,Web,Bangalore,2026-03-28 22:40:08.488457,2,0,0,14.31,0
107435,3504,32990.65,Bill,Web,Bangalore,2026-02-25 22:10:08.488459,0,0,0,14.58,0
107436,1614,11429.53,Bill,Web,Mumbai,2026-04-06 11:50:08.488461,2,0,0,19.68,1
107437,4806,21157.58,Merchant,iOS,Chennai,2026-03-09 21:54:08.488464,4,1,0,4.46,0
